Date,Open,High,Low,Close,Volume,RSI,EMA_12,EMA_26,MACD,Signal_Line,TP,MF,PMF,NMF,PMF_sum,NMF_sum,MR,MFI,%K,%D,Adjusted_Close_Price,LogRet,ParkinsonVol,RSVol,Year,Month,Weekday,Close_diff,Close_log,Return,BC_Price,YH_Price,Standard_Close,YJ_Price,Gaussian_smoothed_Price,HP_filter,SG_Filtered_Price,Wavelet_filtered_Price,Fourier_filtered_Price,EMD_filtered_Price,EMD_energy_thresholded_Price
2013-01-16,14.545714378356934,14.614286422729492,13.822856903076172,13.925713539123535,28014700,,,,,,14.120952288309732,395594242.0713106,0.0,395594242.0713106,,,,,,,13.925713539123535,-0.0422817717754946,0.0011180247748571,0.0006048746330005,2013,1,2,-0.6014289855957031,2.6337370260893063,-0.0422817717754946,4.613823899427495,-2.058536381326756,-1.3843122019473302,-2.058536381326756,14.31949514161878,16.60774680404444,14.048897497994552,15.320046274488035,-13.178138831238908,13.661759067233689,20.38805360601871
2013-01-17,14.012857437133787,14.08571434020996,13.678570747375488,13.95714282989502,16221100,,13.983840204328402,,,,13.907142639160156,225589151.4640808,0.0,225589151.4640808,,,,,,,13.95714282989502,0.0022543819518673,0.0003102837451931,0.0005343366151644,2013,1,3,0.0314292907714843,2.635991408041173,0.0022543819518672,4.6201612126625005,-2.0576061870178144,-1.3841299949140435,-2.0576061870178144,14.482781813201344,17.18377004195826,13.968162999834329,15.826777483647144,-0.98021918967639,13.92517802129943,20.455270853910207
2013-01-18,14.34000015258789,14.562856674194336,14.097143173217772,14.167142868041992,35999600,,14.012040614130491,,,,14.2757142384847,513920002.2997538,513920002.2997538,0.0,,,,,,,14.167142868041992,0.0149339928708718,0.0003810099232713,0.0005094454464875,2013,1,4,0.2100000381469726,2.6509254009120453,0.0149339928708718,4.66228411955476,-2.0514213331046443,-1.3829125482901583,-2.0514213331046443,14.997851340812735,17.782370922551426,13.999143028259272,16.436708735027505,11.83888653268476,14.57646918635497,20.527271055766114
2013-01-22,14.235713958740234,14.235713958740234,13.79857063293457,13.972857475280762,22773100,54.95046462962138,14.006012438922845,,,,14.00238068898519,318877615.66832864,0.0,318877615.66832864,2921287964.0686355,1814527139.0298529,1.6099444870416868,61.68500882049497,51.556878991052265,,13.972857475280762,-0.0138087048742883,0.0003508437086813,0.000391472859732,2013,1,1,-0.1942853927612304,2.637116696037757,-0.0138087048742883,4.623326617283468,-2.057141537085158,-1.3840388913974002,-2.057141537085158,16.03807566798306,18.40090746463792,13.707143075125552,17.138094454018074,23.60666644667002,15.700294744506756,20.603902969880785
2013-01-23,13.875714302062988,14.832857131958008,13.859999656677246,14.751428604125977,74235000,66.09168932948631,14.120691848954095,,,,14.481428464253744,1075028842.0438766,1075028842.0438766,0.0,3996316806.112512,1814527139.0298529,2.2024012317882256,68.77343194620249,90.43951162744015,,14.751428604125977,0.0542232365749913,0.0016598101289433,0.0004378339374804,2013,1,2,0.7785711288452148,2.6913399326127485,0.0542232365749915,4.777522854631746,-2.034483395652882,-1.3795252313017587,-2.034483395652882,17.613510287861068,19.034478169497653,15.858244923182887,17.847645571271162,33.04298780957381,17.269122231484882,20.685015354548554
2013-01-24,20.56999969482422,21.309999465942383,19.945714950561523,20.979999542236328,118805400,89.16901323443692,15.1759699556129,,,,20.745237986246742,2464646297.051239,2464646297.051239,0.0,6080768281.289451,1814527139.0298529,3.3511586299781486,77.01761565045442,95.77078053378388,79.25572371742543,20.979999542236328,0.3522296485363524,0.0015788213190109,0.0021096687225326,2013,1,3,6.228570938110352,3.0435695811491006,0.3522296485363521,5.863131495229967,-1.8738686178826192,-1.343415939479033,-1.8738686178826192,19.4771551162427,19.675414007167184,20.370203644888733,18.56801352059456,39.34189160596987,19.077221262967633,20.77045696806374
2013-01-25,20.809999465942383,24.66857147216797,20.80142974853516,24.222856521606445,191445800,92.16052310541264,16.567798658073446,,,,23.230952580769856,4447468301.587549,4447468301.587549,0.0,10283615491.877333,1814527139.0298529,5.66738037182267,85.00160566470532,96.00664957449864,94.07231391190756,24.222856521606445,0.1437270906327297,0.0104858973585955,0.0031641485355397,2013,1,4,3.242856979370117,3.1872966717818305,0.1437270906327299,6.351046229286039,-1.8011991277647872,-1.3246159177451609,-1.8011991277647872,21.22046602360517,20.31336904170472,23.56334642682756,19.333333799411225,42.196665421489016,20.8788216523779,20.860076568720693
2013-01-28,24.644285202026367,25.321428298950195,22.96999931335449,23.158571243286133,109104800,83.96398606448433,17.58176367118309,,,,23.81666628519694,2598512611.713156,2598512611.713156,0.0,12237763461.311436,1814527139.0298529,6.744326495912553,87.08732127283375,81.69286584239681,91.1567653168931,23.158571243286133,-0.044931711684384,0.003425984182253,0.0029954140165059,2013,1,0,-1.0642852783203125,3.142364960097446,-0.0449317116843843,6.195549307484129,-1.8243849356637512,-1.3307859667145572,-1.8243849356637512,22.519636684029457,20.93881270312788,23.98510164533341,20.124709734135976,41.7696288326987,22.455610035458406,20.953722914813746
2013-01-29,22.59000015258789,24.26857185363769,22.375713348388672,24.15999984741211,59542000,85.28971065102805,18.59380000598756,,,,23.601428349812824,1405276246.8045552,0.0,1405276246.8045552,12237763461.311436,2872676728.814125,4.260055904850571,80.98879521265452,90.16928723001676,89.28960088230407,24.15999984741211,0.0423334066534438,0.0023784339357865,0.0010526303770904,2013,1,1,1.0014286041259766,3.18469836675089,0.0423334066534439,6.341979318520997,-1.802551705734724,-1.3249803207541404,-1.802551705734724,23.306112050232507,21.54465785112924,23.78922467912945,21.0107289300602,38.61408707437705,23.708497848722615,21.051244764637218
2013-01-30,24.78428649902344,25.071428298950195,23.23714256286621,23.957143783569336,48062700,83.77878317281997,19.41892981792321,,,,24.08857154846192,1157761787.7622604,1157761787.7622604,0.0,13395525249.073696,2594937893.450737,5.162175666277849,83.77196538760745,88.28940291799792,86.71718533013716,23.957143783569336,-0.0084318083068839,0.0020819860894519,0.0024905876971665,2013,1,2,-0.2028560638427734,3.176266558444006,-0.0084318083068839,6.312619689659781,-1.806930970942532,-1.326156351159845,-1.806930970942532,23.730628644522746,22.125204694488964,24.0101639338902,21.99737882535956,33.560770823597615,24.603443396969524,21.152490876485473
2013-01-31,23.87142944335937,24.14285659790039,22.902856826782227,23.60571479797364,35601300,81.0984200161298,20.063050584084817,,,,23.55047607421875,838427563.861084,0.0,838427563.861084,13030350049.285604,3433365457.311821,3.79521207727412,79.14586500273292,85.2638109383679,87.90750036212751,23.60571479797364,-0.0147777232701056,0.0010027180456888,0.0015064166488246,2013,1,3,-0.3514289855956996,3.161488835173901,-0.0147777232701056,6.261397188730959,-1.814569336514043,-1.3281937128471295,-1.814569336514043,24.013411923877456,22.676388030734884,23.54081666128976,23.03634481356661,27.58427669807612,25.130170763698764,21.25731000865283
2013-02-01,24.28571319580078,24.71428680419922,23.41142845153809,23.542856216430664,50358000,80.6016956653304,20.59840529675341,,,,23.88952382405599,1203028640.7318115,1203028640.7318115,0.0,13805208668.184948,3433365457.311821,4.020896942032451,80.0832398763556,84.72392129989619,86.09237838542066,23.542856216430664,-0.0026664061044825,0.0010578566225455,0.0010547051601736,2013,2,4,-0.0628585815429723,3.158822429069418,-0.0026664061044825,6.25218647981064,-1.815942582688514,-1.3285581269137032,-1.815942582688514,24.318178456676684,23.195287619325505,23.898325892857137,24.14445435668429,21.66626412490175,25.344387661491893,21.365550919433623
2013-02-04,23.25428581237793,25.01857185363769,23.25428581237793,24.96285629272461,50969100,83.1173559631085,21.2698592961336,,,,24.41190465291341,1244252809.444809,1244252809.444809,0.0,14704619292.634457,3433365457.311821,4.282858750535559,81.0708548681408,96.92024054543992,88.96932426123466,24.96285629272461,0.0585665426893179,0.0019288279310633,0.0001630374937852,2013,2,0,1.420000076293945,3.217388971758736,0.0585665426893178,6.456730825330529,-1.785427820175063,-1.3203258698433924,-1.785427820175063,24.696965923460603,23.67956404894884,24.45677468436104,25.02491965008563,16.67140109403988,25.350212311119968,21.477062367122194
2013-02-05,24.625713348388672,25.412857055664062,24.428571701049805,24.912857055664062,57056300,82.71062314746212,21.83032048990751,,,,24.918095270792644,1421734319.1989264,1421734319.1989264,0.0,16126353611.833382,3183764819.8693595,5.065183681656204,83.51245316733866,95.73898244116626,92.46104809550076,24.912857055664062,-0.0020049539326033,0.0005627928268128,0.000783014853609,2013,2,1,-0.0499992370605468,3.215384017826133,-0.002004953932603,6.44965054115086,-1.7864847258704886,-1.320615733611482,-1.7864847258704886,25.10077290660046,24.12709513866611,25.445510046822672,25.643500940930053,13.249473868521948,25.260273493599165,21.591693110012883
2013-02-06,25.0,26.47857093811035,24.935714721679688,26.34428596496582,67190900,84.97715020787406,22.52477671683956,,,,25.91952387491862,1741556136.7272696,1741556136.7272696,0.0,17867909748.56065,2788170577.7980485,6.408470805495621,86.50193776483269,98.95089866294116,97.20337388318244,26.34428596496582,0.0558673822211218,0.0012999260860832,0.0004336289095033,2013,2,2,1.4314289093017578,3.2712514000472543,0.0558673822211215,6.649039596851365,-1.7567044039825237,-1.3123172194381578,-1.7567044039825237,25.43992922006933,24.536560765190888,25.89404089791433,26.152438254529145,11.773080272937891,25.187199989945633,21.70929190640001
2013-02-07,26.53571319580078,26.98285675048828,25.505714416503903,25.994285583496094,53086600,82.1416580537524,23.058547311709795,19.890777870587648,3.167769441122146,3.167769441122146,26.16095225016276,1388796007.7234905,1388796007.7234905,0.0,19256705756.28414,2562581426.333968,7.514573218394394,88.25543013900382,92.50189841013848,95.7305931714153,25.994285583496094,-0.0133746714322403,0.0011431918205454,0.001374878892031,2013,2,3,-0.3500003814697265,3.257876728615014,-0.0133746714322402,6.600907202046602,-1.763896450766397,-1.3143462989875656,-1.763896450766397,25.66008177032268,24.907131906434863,26.2083267211914,26.465329032417955,12.315459662691929,25.24362058117554,21.829707514577926
2013-02-08,25.96285629272461,26.280000686645508,25.71571350097656,25.85285758972168,25657800,80.9660013483329,23.4884412006347,20.332413405338315,3.156027795296385,3.1654211119569946,25.94952392578125,665807694.9829102,0.0,665807694.9829102,18742785753.98439,3228389121.316878,5.805615447724933,85.30625176104694,91.42919722242596,94.29399809850186,25.85285758972168,-0.0054555887132991,0.0001699315119045,0.0002498343255094,2013,2,4,-0.141427993774414,3.252421139901715,-0.0054555887132989,6.581346178034948,-1.766818748384527,-1.3151662085221678,-1.766818748384527,25.78635648414344,25.2391093685596,25.74534705025808,26.742901197238574,14.66790074346764,25.505319346573998,21.95278869284097
2013-02-11,25.56857109069824,26.007143020629883,24.9714298248291,25.412857055664062,29325100,77.26106902340817,23.78450517833153,20.708742564621705,3.0757626137098235,3.1474894123075607,25.463809967041016,746728773.6644745,0.0,746728773.6644745,18742785753.98439,3656240279.313024,5.126245629979766,83.67678900913899,88.03614423596323,90.65574662284256,25.412857055664062,-0.0171659106509116,0.000595659045229,0.0008072337028687,2013,2,0,-0.4400005340576172,3.235255229250803,-0.0171659106509118,6.520070145155146,-1.775970908756057,-1.317717051700212,-1.775970908756057,25.90440452503074,25.5334734287748,25.41420418875557,26.99358462326912,18.39143663514944,25.9007015585021,22.07838419948346
2013-02-12,25.808570861816406,26.222856521606445,25.101428985595703,25.42142868041992,34399400,77.28287751047391,24.036339563268204,21.0578304250512,2.978509138217003,3.113693357489449,25.58190472920736,880002173.5418955,880002173.5418955,0.0,18547759085.482407,3656240279.313024,5.072904860882767,83.53341567325923,77.81161564650276,85.75898570163065,25.42142868041992,0.0003372379374659,0.0006889844188695,0.0008462203958829,2013,2,1,0.0085716247558558,3.235592467188269,0.0003372379374662,6.521269992303967,-1.7757917310963764,-1.3176673588729515,-1.7757917310963764,26.093097142917905,25.79158795692844,25.67330627441405,27.058720784538306,22.893734650537965,26.322237306621222,22.206342792799727
2013-02-13,25.842857360839844,26.628570556640625,25.665714263916016,26.61000061035156,40929000,80.12882019900911,24.432287416665645,21.469102290629003,2.9631851260366417,3.083591711198888,26.3014284769694,1076491166.1338806,1076491166.1338806,0.0,17159603954.565048,3656240279.313024,4.693237490887549,82.43530150286942,93.96812192364462,86.6052939353702,26.61000061035156,0.0456946407382526,0.0004892008438854,0.0002694115657407,2013,2,2,1.1885719299316406,3.281287107926522,0.0456946407382523,6.685322016996899,-1.751281744785031,-1.3107767749658794,-1.751281744785031,26.36375508629662,26.01474143763526,26.320776040213435,26.967934056680868,27.519626403677456,26.679128809599593,22.336513231084144
2013-02-14,26.755714416503903,27.12142944335937,26.384286880493164,26.77142906188965,31979500,80.48638103626223,24.79215536208472,21.861867236648308,2.9302881254364124,3.052930994046393,26.759048461914062,855740990.2877808,855740990.2877808,0.0,13567876643.26528,3656240279.313024,3.710882110246476,78.77255306761053,92.62491951761214,88.13488569591983,26.77142906188965,0.0060481311428041,0.0002738622097749,0.0003799718044034,2013,2,3,0.1614284515380895,3.2873352390693262,0.0060481311428044,6.70725710018381,-1.7480028761171764,-1.3098409155010038,-1.7480028761171764,26.65190315805576,26.20399100596217,26.824326923915304,26.954753128774342,31.64282880772069,26.93386401666207,22.468744272631014
2013-02-15,26.93857192993164,27.14285659790039,26.60857009887696,27.07285690307617,26652500,81.16780166594872,25.14303252223725,22.24786647119852,2.895166051038732,3.021378005444861,26.94142786661784,718056406.215032,718056406.215032,0.0,11687420437.767157,3656240279.313024,3.1965679345240194,76.17100412522164,98.53162174576164,95.0415543956728,27.07285690307617,0.011196396597202,0.0001425514222243,0.000232723810432,2013,2,4,0.3014278411865199,3.298531635666528,0.0111963965972017,6.74800127280194,-1.7419113909661912,-1.3080934286394028,-1.7419113909661912,26.85784811421114,26.360765833959046,27.37836723327635,27.015957917862465,34.74710182200516,27.062024929914795,22.602884675734682
2013-02-19,27.28571319580078,28.167142868041992,27.16428565979004,28.064285278320312,34138300,83.24077643518831,25.59245602317311,22.678712308763096,2.913743714410014,2.999851147237892,27.79857126871745,948995965.5428568,948995965.5428568,0.0,12636416403.310013,2250964032.5084686,5.613779794263537,84.88005299379108,98.04612460425751,96.40088862254376,28.064285278320312,0.0359661457481004,0.0004740281119439,0.000261687691102,2013,2,1,0.9914283752441442,3.3344977814146284,0.0359661457481004,6.880100935051047,-1.7221528277904352,-1.3023457576441226,-1.7221528277904352,26.903836893851995,26.48684974246072,27.492081178937628,27.055471828955184,36.48720101084717,27.045718521881646,22.73878319868949
2013-02-20,28.2257137298584,28.231428146362305,26.64285659790039,26.731428146362305,34996500,71.79843474866982,25.76768250366376,22.9789134819186,2.788769021745164,2.957634722139346,27.201904296875,951971443.725586,0.0,951971443.725586,11478654615.547752,3202935476.2340546,3.5837920247597737,78.18400148614056,71.84986537595582,89.475870575325,26.731428146362305,-0.0486578240953856,0.0012097429107022,0.0002025927851864,2013,2,2,-1.3328571319580078,3.2858399573192427,-0.0486578240953856,6.701829237689212,-1.7488142721975233,-1.3100728153615506,-1.7488142721975233,26.780152663693844,26.584471609220184,27.24950970241,27.128491539557917,36.723171943199766,26.902443288211998,22.876288599789753
2013-02-21,26.571428298950195,27.457143783569336,26.071428298950195,26.735713958740234,36894200,71.81185249457573,25.916610419829368,23.257194998720195,2.6594154211091734,2.8979908619333115,26.75476201375325,987095540.6878152,0.0,987095540.6878152,11478654615.547752,3351603453.060786,3.4248247969386405,77.40023513039748,69.94833405889963,79.94810801303765,26.735713958740234,0.0001603157460215,0.0009672649458021,0.0013510234331935,2013,2,3,0.0042858123779296,3.286000273065264,0.0001603157460214,6.702411030386278,-1.7487273027579606,-1.3100479689479203,-1.7487273027579606,26.557407149273978,26.656846209200413,26.359183556692926,27.05184626540688,35.525342153558384,26.693389260791903,23.01524963732983
2013-02-22,26.24571418762207,26.255714416503903,25.489999771118164,25.694286346435547,38971100,63.86085371276764,25.88240671623032,23.437720283736148,2.444686432494173,2.807329976045484,25.81333351135254,1005974001.6042708,0.0,1005974001.6042708,10275625974.81594,4357577454.665057,2.3581051815419243,70.22130201589353,49.02412610137898,63.60744184541147,25.694286346435547,-0.0397316270314683,0.0003159534339775,0.0002414530922992,2013,2,4,-1.0414276123046875,3.246268646033796,-0.0397316270314682,6.559336565623889,-1.770106463410986,-1.3160855037112902,-1.770106463410986,26.350098010004544,26.707280165200046,25.884204646519244,26.811042221470085,33.151283168071224,26.489038112962092,23.15551506960405
2013-02-25,25.85571479797364,26.72857093811035,25.064285278320312,25.617143630981445,52164700,63.30175074764031,25.84159701080742,23.59915905019876,2.242437960608658,2.694351572958119,25.803333282470703,1346023139.6800995,0.0,1346023139.6800995,9031373165.371132,5703600594.345156,1.5834511929754165,61.29208855506658,31.25471463422464,50.07572493150108,25.617143630981445,-0.0030068455940294,0.0014906979318413,0.0020883736596881,2013,2,0,-0.0771427154541015,3.2432618004397664,-0.0030068455940295,6.548599340581573,-1.7717102009511705,-1.3165327280990362,-1.7717102009511705,26.24956891002036,26.73912939236119,25.72012280055453,26.540534435830143,29.99954029742086,26.359871518063336,23.296933654906745
2013-02-26,25.799999237060547,26.459999084472656,25.08571434020996,26.29857063293457,33882100,66.1231778845009,25.91190064498083,23.799115463734747,2.112785181246082,2.578038294615712,25.948094685872395,879175938.956197,879175938.956197,0.0,8488814785.128403,5703600594.345156,1.4883256014708766,59.81233326503215,41.35237915554288,40.543739963715495,26.29857063293457,0.0262527887093951,0.0010260032846249,0.0014802119401444,2013,2,1,0.681427001953125,3.269514589149161,0.026252788709395,6.642774933871248,-1.757640592140841,-1.3125822478502112,-1.757640592140841,26.27193413571725,26.755116684689245,26.079142761230457,26.197012802375813,26.5476360496984,26.351153187136816,23.43935415153225
2013-02-27,26.2257137298584,26.571428298950195,25.79428672790528,26.33142852783203,22626800,66.25788819400395,25.976443396188703,23.98669420922344,1.9897491869652697,2.460380473085624,26.232381184895832,593554842.594401,593554842.594401,0.0,7340813490.995534,5703600594.345156,1.2870490087040098,56.27553252273047,41.71777310496625,38.108288964911246,26.33142852783203,0.0012486376473669,0.0003177931402701,0.0004606936908148,2013,2,2,0.0328578948974609,3.2707632267965288,0.0012486376473672,6.647278328597688,-1.756967610309826,-1.312391758679048,-1.756967610309826,26.35704088886835,26.75726359508877,26.503713607788075,25.97439875209176,23.283443181825263,26.407274982025406,23.582625317774912
2013-02-28,26.25857162475586,27.4471435546875,26.21571350097656,26.86857032775879,34293700,68.46547771519775,26.113693693353337,24.20016651430013,1.913527179053208,2.3510098142791405,26.843809127807617,920573537.086296,920573537.086296,0.0,6872591020.35834,5703600594.345156,1.2049565720243771,54.647632851929735,58.194523917345066,47.08822539261806,26.86857032775879,0.0201939874097008,0.0007599743800604,0.0009833404871651,2013,2,3,0.5371417999267578,3.2909572142062293,0.0201939874097005,6.72041804867486,-1.7460353843448235,-1.3092777522405783,-1.7460353843448235,26.416740584484646,26.74730633518197,26.880570765904004,25.90503130038108,20.639351609361828,26.447410802272394,23.726602951338826
2013-03-01,26.729999542236328,27.1914291381836,26.601428985595703,27.0528564453125,21451500,69.20977641483748,26.258180270577824,24.411476879560304,1.8467033910175203,2.2501485296268164,26.9485715230306,578087282.0262909,578087282.0262909,0.0,7450678302.384631,5037792899.362246,1.478956847020814,59.66045148378479,63.84747521908192,54.58659074713108,27.0528564453125,0.0068353842287614,0.0001735658895918,0.000168581739719,2013,3,4,0.1842861175537109,3.2977925984349907,0.0068353842287613,6.745306364686496,-1.742314335782845,-1.308209378569676,-1.742314335782845,26.396886101326665,26.72671496967405,26.74538672310964,25.86506126277841,18.93774378179946,26.408765338159085,23.871175066189785
2013-03-04,26.954286575317383,27.154285430908203,25.23714256286621,25.887142181396484,47824000,59.62325857014793,26.20109748762685,24.520785420437058,1.6803120671897922,2.136181237139412,26.092856725056965,1247864780.0191245,0.0,1247864780.0191245,7450678302.384631,5538928905.716896,1.3451478488367237,57.358765226847616,25.981047820077748,49.34101565216824,25.887142181396484,-0.0440461938697899,0.0019335300953272,0.0020271935765113,2013,3,0,-1.1657142639160156,3.253746404565201,-0.0440461938697898,6.58609406839436,-1.766109472160339,-1.314967448270722,-1.766109472160339,26.30837500702545,26.697035353265523,26.20697937011717,25.91263301496948,18.35432727647012,26.30066644291879,24.01625295019356
2013-03-05,26.38142967224121,26.472856521606445,25.440000534057617,25.961429595947266,32326700,60.00346861373077,26.16422550429153,24.627499803808185,1.5367257004833448,2.0162901298081986,25.95809555053711,839139567.433548,0.0,839139567.433548,6570676128.842735,6378068473.150444,1.0301984302149003,50.74373100100624,28.326613449603883,39.38504549625451,25.961429595947266,0.0028655549357642,0.0005712403140938,0.0008047499256094,2013,3,1,0.0742874145507812,3.2566119595009653,0.0028655549357643,6.596368641716768,-1.76457451265987,-1.3145367771011351,-1.76457451265987,26.205578793232817,26.66001717907921,25.90375578744069,25.9651547459046,18.903159905546023,26.15047276052281,24.161751949838475
2013-03-06,26.02142906188965,26.4228572845459,25.654285430908203,26.134286880493164,17435600,60.92549412790582,26.159619562168704,24.739113661340404,1.4205059008282994,1.8971332840122188,26.070476531982425,454554400.6210327,454554400.6210327,0.0,5948739363.329887,6378068473.150444,0.932686657155236,48.25855519321885,33.78444379537427,29.364035021685297,26.134286880493164,0.0066361662955978,0.0003142767566065,0.0004315268936397,2013,3,2,0.1728572845458984,3.263248125796563,0.0066361662955976,6.6202072983269735,-1.7610128197148536,-1.313534660533246,-1.7610128197148536,26.13823793721469,26.61690395700553,26.00706242152621,26.0140055550066,20.444131902098484,25.99990343337648,24.30758741161285
2013-03-07,25.71428680419922,26.071428298950195,25.165714263916016,25.937143325805664,28695800,59.24795163608436,26.12539244888208,24.827856599448943,1.2975358494331388,1.777213797096403,25.724761962890625,738192624.3347168,0.0,738192624.3347168,5092998373.042107,7116261097.485161,0.7156845853845832,41.71422833085356,27.559793916874185,29.890283720617443,25.937143325805664,-0.0075720791944353,0.0004508970702445,0.0007223278059206,2013,3,3,-0.1971435546875,3.255676046602128,-0.0075720791944351,6.593011614694706,-1.7650760420913778,-1.3146775734450384,-1.7650760420913778,26.12717647615093,26.5685025796954,26.170041220528727,26.15273577728896,22.710659815182037,25.948119597621258,24.453672959295126
